"synonym_name","synonym_concept_code","synonym_vocabulary_id"
"Andoprim","12454","HemOnc"
"almonertinib","12637","HemOnc"
"HS-10296","12637","HemOnc"
"Aumolertinib","12637","HemOnc"
"HS 10296","12637","HemOnc"
"HS10296","12637","HemOnc"
"2088","12643","HemOnc"
"2089","12660","HemOnc"
"Anemul","12709","HemOnc"
"Anitrim","12840","HemOnc"
"2090","12858","HemOnc"
"Anprim","12930","HemOnc"
"Koselugo","12938","HemOnc"
"Ansentron","12964","HemOnc"
"Anset","12969","HemOnc"
"Interferons","12988","HemOnc"
"2091","13041","HemOnc"
"Anti-CD79B antibody","13066","HemOnc"
"Antibac","13071","HemOnc"
"Anticoag","13086","HemOnc"
"MET-mutated Non-small cell lung cancer","13094","HemOnc"
"2092","13104","HemOnc"
"2093","13182","HemOnc"
"Antrex","13236","HemOnc"
"Antrim","13241","HemOnc"
"Antrimox","13255","HemOnc"
"2094","13262","HemOnc"
"Aripiprazole","13293","HemOnc"
"CT-P16","13334","HemOnc"
"Bevacizumab-adcd","13334","HemOnc"
"CT P16","13334","HemOnc"
"CTP16","13334","HemOnc"
"Atenolol","13341","HemOnc"
"Pemazyre","13346","HemOnc"
"INCB054828","13351","HemOnc"
"Pemigatinib","13351","HemOnc"
"INCB-054828","13351","HemOnc"
"INCB 054828","13351","HemOnc"
"2095","13365","HemOnc"
"2096","13377","HemOnc"
"Apcetrim","13402","HemOnc"
"Aphtasolon","13432","HemOnc"
"Apidex","13437","HemOnc"
"APO Sulfatrim","13463","HemOnc"
"Pletal","13468","HemOnc"
"Tagamet","13469","HemOnc"
"Cipro","13470","HemOnc"
"Abiplatin","13471","HemOnc"
"Axiplat","13472","HemOnc"
"Biocisplatinum","13473","HemOnc"
"Bioplatino","13474","HemOnc"
"Blastolem","13475","HemOnc"
"Briplatin","13476","HemOnc"
"Brisplatin","13477","HemOnc"
"C-Platin","13478","HemOnc"
"Ceplatin","13479","HemOnc"
"Ciplatan","13480","HemOnc"
"Ciplexal","13481","HemOnc"
"Cis-GRY","13482","HemOnc"
"Cismaplat","13483","HemOnc"
"Cispatin","13484","HemOnc"
"Cisplamerck","13485","HemOnc"
"Cisplan","13486","HemOnc"
"Cisplasol","13487","HemOnc"
"Cisplatex","13488","HemOnc"
"Cisplatine","13489","HemOnc"
"Cisplatino","13490","HemOnc"
"Cisplatyl","13491","HemOnc"
"Cisteen","13492","HemOnc"
"Citoplatino","13493","HemOnc"
"Cytoplatin","13494","HemOnc"
"Docistin","13495","HemOnc"
"Elvecis","13496","HemOnc"
"Fauldcispla","13497","HemOnc"
"Ifapla","13498","HemOnc"
"Kemoplat","13499","HemOnc"
"Lederplatin","13500","HemOnc"
"Metaplatin","13501","HemOnc"
"Neoplat","13502","HemOnc"
"Neoplatin","13503","HemOnc"
"Noveldexis","13504","HemOnc"
"Oncoplatin AQ","13505","HemOnc"
"Placis","13506","HemOnc"
"Platamin","13507","HemOnc"
"Platamine","13508","HemOnc"
"Platiblastin","13509","HemOnc"
"Platicis","13510","HemOnc"
"Platidiam","13511","HemOnc"
"Platikem","13512","HemOnc"
"Platil","13513","HemOnc"
"Platimit","13514","HemOnc"
"Platin","13515","HemOnc"
"Platinil","13516","HemOnc"
"Platino II Filaxis","13517","HemOnc"
"Platinol","13518","HemOnc"
"Platinox","13519","HemOnc"
"Platinoxan","13520","HemOnc"
"Platiran","13521","HemOnc"
"Platistil","13522","HemOnc"
"Platistin","13523","HemOnc"
"Platistine","13524","HemOnc"
"Platosin","13525","HemOnc"
"Randa","13526","HemOnc"
"Romcis","13527","HemOnc"
"Sicatem","13528","HemOnc"
"Sinplatin","13529","HemOnc"
"Sisplanil","13530","HemOnc"
"Tecnoplatin","13531","HemOnc"
"Tisplal","13532","HemOnc"
"Unistin","13533","HemOnc"
"Leustatin","13534","HemOnc"
"Litak","13535","HemOnc"
"Movectro","13536","HemOnc"
"Biaxin","13537","HemOnc"
"Clamist","13538","HemOnc"
"Dayhist","13539","HemOnc"
"Tavegil","13540","HemOnc"
"Tavist","13541","HemOnc"
"Clasteon","13542","HemOnc"
"Clastoban","13543","HemOnc"
"Climaclod","13544","HemOnc"
"Clodeosten","13545","HemOnc"
"Clodran","13546","HemOnc"
"Clodron","13547","HemOnc"
"Clody","13548","HemOnc"
"Difosfonal","13549","HemOnc"
"Disdual","13550","HemOnc"
"Lodronat","13551","HemOnc"
"Loron","13552","HemOnc"
"Lytos","13553","HemOnc"
"Mebonat","13554","HemOnc"
"Moticlod","13555","HemOnc"
"Niklod","13556","HemOnc"
"Ossiten","13557","HemOnc"
"Ostac","13558","HemOnc"
"Osteonorm","13559","HemOnc"
"Osteostab","13560","HemOnc"
"Sindronat","13561","HemOnc"
"Clolar","13562","HemOnc"
"Evoltra","13563","HemOnc"
"Evorabin","13564","HemOnc"
"Bio-Clopi","13565","HemOnc"
"Ceruvin","13566","HemOnc"
"Clop-75","13567","HemOnc"
"Clopalvix","13568","HemOnc"
"Clopicard","13569","HemOnc"
"Clopidro","13570","HemOnc"
"Clopinam","13571","HemOnc"
"Deviplat","13572","HemOnc"
"Lopigrol","13573","HemOnc"
"Plagril","13574","HemOnc"
"Plavix","13575","HemOnc"
"Stroka","13576","HemOnc"
"Cotellic","13577","HemOnc"
"APO-Bactotrim","13579","HemOnc"
"Qinlock","13582","HemOnc"
"Apodrolen","13586","HemOnc"
"2097","13641","HemOnc"
"Retevmo","13646","HemOnc"
"Apotrinelax","13648","HemOnc"
"DCC-2618","13651","HemOnc"
"Ripretinib","13651","HemOnc"
"DCC 2618","13651","HemOnc"
"DCC2618","13651","HemOnc"
"2098","13688","HemOnc"
"Azathioprine","13715","HemOnc"
"LOXO-292","13759","HemOnc"
"Selpercatinib","13759","HemOnc"
"LOXO 292","13759","HemOnc"
"LOXO292","13759","HemOnc"
"2099","13771","HemOnc"
"Aptrim","13778","HemOnc"
"MALT lymphoma","13940","HemOnc"
"Tabrecta","14023","HemOnc"
"Aratran","14038","HemOnc"
"Trodelvy","14091","HemOnc"
"Tukysa","14148","HemOnc"
"Evomela","14231","HemOnc"
"ASTX727","14235","HemOnc"
"Decitabine and cedazuridine","14235","HemOnc"
"ASTX-727","14235","HemOnc"
"ASTX 727","14235","HemOnc"
"Arcodexan","14309","HemOnc"
"Bismuth subcitrate","14322","HemOnc"
"Bismuth subsalicylate","14330","HemOnc"
"Arefarin","14390","HemOnc"
"Arendal","14431","HemOnc"
"Armol","14685","HemOnc"
"Cejemly","14700","HemOnc"
"Kitent","14726","HemOnc"
"SHR-1210","14742","HemOnc"
"HR-301210","14742","HemOnc"
"Camrelizumab","14742","HemOnc"
"carrelizumab","14742","HemOnc"
"SHR 1210","14742","HemOnc"
"HR 301210","14742","HemOnc"
"SHR1210","14742","HemOnc"
"HR301210","14742","HemOnc"
"Lucisun","14885","HemOnc"
"Arond","14955","HemOnc"
"Gavreto","15038","HemOnc"
"RAS wild-type Colorectal cancer","15186","HemOnc"
"RAS-wild-type Colorectal cancer","15186","HemOnc"
"Monjuvi","15238","HemOnc"
"Aliqopa","15412","HemOnc"
"Xalkori","15413","HemOnc"
"Ascotran","15614","HemOnc"
"Berubigen","15659","HemOnc"
"CaloMist","15660","HemOnc"
"Cobavite","15661","HemOnc"
"Ener-B","15662","HemOnc"
"Nascobal","15663","HemOnc"
"Twelve Resin-K","15664","HemOnc"
"Alkyloxan","15665","HemOnc"
"Biodoxan","15666","HemOnc"
"Carloxan","15667","HemOnc"
"Ciclofosfamida","15668","HemOnc"
"Ciclokebir","15669","HemOnc"
"Cicloxal","15670","HemOnc"
"Clafen","15671","HemOnc"
"Claphene","15672","HemOnc"
"Cyclam","15673","HemOnc"
"Cycloblastin","15674","HemOnc"
"Cycloblastine","15675","HemOnc"
"CYCLO-cell","15676","HemOnc"
"Cycloferon","15677","HemOnc"
"Cyclomide","15678","HemOnc"
"Cyclophar","15679","HemOnc"
"Cyclophospham","15680","HemOnc"
"Cyclophosphamid","15681","HemOnc"
"Cyclophosphane","15682","HemOnc"
"Cyclostin","15683","HemOnc"
"Cyclostine","15684","HemOnc"
"Cyclotox","15685","HemOnc"
"Cycloxan","15686","HemOnc"
"Cycram","15687","HemOnc"
"Cydoxan","15688","HemOnc"
"Cyklofosfamid","15689","HemOnc"
"Cyphos","15690","HemOnc"
"Cytophosphan","15691","HemOnc"
"Cytoxan","15692","HemOnc"
"Cytoxan Lyophilized","15693","HemOnc"
"Endoxan","15694","HemOnc"
"Endoxan-N","15695","HemOnc"
"Endoxana","15696","HemOnc"
"Enduxan","15697","HemOnc"
"Formitex","15698","HemOnc"
"Fosfaseron","15699","HemOnc"
"Genoxal","15700","HemOnc"
"Genuxal","15701","HemOnc"
"Hidrofosmin","15702","HemOnc"
"Ledoxan","15703","HemOnc"
"Ledoxina","15704","HemOnc"
"Mitoxan","15705","HemOnc"
"Neophos","15706","HemOnc"
"Neosar","15707","HemOnc"
"Oncomide","15708","HemOnc"
"Oncophos","15709","HemOnc"
"Procytox","15710","HemOnc"
"Revimmune","15711","HemOnc"
"Sendoxan","15712","HemOnc"
"Siklofos","15713","HemOnc"
"Syklofosfamid","15714","HemOnc"
"Tymtran","15715","HemOnc"
"Zuviphos","15716","HemOnc"
"Zycram","15717","HemOnc"
"Zytoxan","15718","HemOnc"
"Gengraf","15719","HemOnc"
"Neoral","15720","HemOnc"
"Sandimmune","15721","HemOnc"
"Alcysten","15722","HemOnc"
"Alexan","15723","HemOnc"
"ARA","15724","HemOnc"
"Arabine","15725","HemOnc"
"Arabitin","15726","HemOnc"
"Aracitin","15727","HemOnc"
"Aracytin","15728","HemOnc"
"Aracytine","15729","HemOnc"
"Citagenin","15730","HemOnc"
"Citaloxan","15731","HemOnc"
"Citarabin","15732","HemOnc"
"Citarabina","15733","HemOnc"
"Citarabins","15734","HemOnc"
"Citarax","15735","HemOnc"
"Cylocide","15736","HemOnc"
"Cytarabin","15737","HemOnc"
"Cytarabins","15738","HemOnc"
"Cytarabinum","15739","HemOnc"
"Cytarbel","15740","HemOnc"
"Cytarine","15741","HemOnc"
"Cytosar","15742","HemOnc"
"Cytosar-U","15743","HemOnc"
"Cytrosar","15744","HemOnc"
"Erbabin","15747","HemOnc"
"Erpalfa","15748","HemOnc"
"Fauldcita","15749","HemOnc"
"Groven","15750","HemOnc"
"Ifarab","15751","HemOnc"
"Iretin","15752","HemOnc"
"Laracit","15753","HemOnc"
"Medsara","15754","HemOnc"
"Novutrax","15755","HemOnc"
"Remcyta","15756","HemOnc"
"Starasid","15757","HemOnc"
"Tabin","15758","HemOnc"
"Tabine","15759","HemOnc"
"Udicil","15760","HemOnc"
"Vyxeos","15762","HemOnc"
"Pradax","15763","HemOnc"
"Pradaxa","15764","HemOnc"
"Prazaxa","15765","HemOnc"
"Tafinlar","15766","HemOnc"
"Bazipar","15767","HemOnc"
"Cedcozine","15768","HemOnc"
"Dacarba","15769","HemOnc"
"Dacarex","15770","HemOnc"
"Dacin","15771","HemOnc"
"Dacmed","15772","HemOnc"
"Darbazine","15773","HemOnc"
"Dazine","15774","HemOnc"
"Decarb","15775","HemOnc"
"Oncodac","15776","HemOnc"
"Zydac","15777","HemOnc"
"Vizimpro","15778","HemOnc"
"Cosmegen","15779","HemOnc"
"Dacmozen","15780","HemOnc"
"Lyovac","15781","HemOnc"
"Daltepan","15782","HemOnc"
"Daltepin","15783","HemOnc"
"Fluzepamin","15784","HemOnc"
"Fragmin","15785","HemOnc"
"Fragmine","15786","HemOnc"
"Fragminject","15787","HemOnc"
"Fresubaru","15788","HemOnc"
"Hepachron","15789","HemOnc"
"Hepagumin","15790","HemOnc"
"Ligofragmin","15791","HemOnc"
"Low Liquemin","15792","HemOnc"
"Resolmin","15793","HemOnc"
"Orgaran","15794","HemOnc"
"Danatrol","15795","HemOnc"
"Danocrine","15796","HemOnc"
"Danodiol","15797","HemOnc"
"Danogen","15798","HemOnc"
"Drane","15799","HemOnc"
"Ladogal","15800","HemOnc"
"Novaprin","15801","HemOnc"
"Aczone","15802","HemOnc"
"Darzalex","15803","HemOnc"
"HuMax-CD38","15804","HemOnc"
"Actorise","15805","HemOnc"
"Aranesp","15806","HemOnc"
"Bionesp","15807","HemOnc"
"Cresp","15808","HemOnc"
"Darbetin","15809","HemOnc"
"Darbex","15810","HemOnc"
"Derise","15811","HemOnc"
"Kabidarba","15812","HemOnc"
"Nesp","15813","HemOnc"
"Nespo","15814","HemOnc"
"Sprycel","15815","HemOnc"
"Cerubidin","15816","HemOnc"
"Cerubidine","15817","HemOnc"
"D-Blastin","15818","HemOnc"
"Daunoblastin","15819","HemOnc"
"Daunoblastina","15820","HemOnc"
"Daunocin","15821","HemOnc"
"Daunomicina","15822","HemOnc"
"Daunorubicine","15823","HemOnc"
"Daurocina","15824","HemOnc"
"Maxidauno","15825","HemOnc"
"Ondena","15826","HemOnc"
"Rubidomycin","15827","HemOnc"
"Rubilem","15828","HemOnc"
"Rubomycin","15829","HemOnc"
"Runabicon","15830","HemOnc"
"DaunoXome","15831","HemOnc"
"Dacogen","15832","HemOnc"
"Decima","15833","HemOnc"
"Decita","15834","HemOnc"
"Decitafect","15835","HemOnc"
"Decitas","15836","HemOnc"
"Decitex","15837","HemOnc"
"Natdecita","15838","HemOnc"
"Exjade","15839","HemOnc"
"Jadenu","15840","HemOnc"
"Ferriprox","15841","HemOnc"
"Desferal","15842","HemOnc"
"Defitelio","15843","HemOnc"
"Firmagon","15844","HemOnc"
"Ontak","15845","HemOnc"
"Prolia","15846","HemOnc"
"Xgeva","15847","HemOnc"
"DDAVP","15848","HemOnc"
"DesmoMelt","15849","HemOnc"
"Desmotabs","15850","HemOnc"
"Desonap","15851","HemOnc"
"Minirin","15852","HemOnc"
"Stimate","15853","HemOnc"
"Dexam","15854","HemOnc"
"Oramin","15855","HemOnc"
"Polaramine","15856","HemOnc"
"Topmine","15857","HemOnc"
"Cardioxane","15858","HemOnc"
"Cyrdanax","15859","HemOnc"
"Savene","15860","HemOnc"
"Totect","15861","HemOnc"
"Zinecard","15862","HemOnc"
"Asmacortone","15959","HemOnc"
"Asovorin","16109","HemOnc"
"Aspen","16138","HemOnc"
"Low molecular weight heparins","16190","HemOnc"
"Assepium","16290","HemOnc"
"Esophageal adenocarcinoma","16419","HemOnc"
"Cytotoxic chemotherapeutic","16456","HemOnc"
"Athrombin-K","16523","HemOnc"
"Abatitor","16582","HemOnc"
"Atomexin","16598","HemOnc"
"Atossa","16605","HemOnc"
"D5NS","16835","HemOnc"
"Anti-FOLR1 antibody","16875","HemOnc"
"Abione","16909","HemOnc"
"Auxiloson","17013","HemOnc"
"Auxison","17022","HemOnc"
"Auxisone","17024","HemOnc"
"Avancort","17029","HemOnc"
"Avlotrin","17078","HemOnc"
"Abiracine","17241","HemOnc"
"Abiracure","17265","HemOnc"
"Abirakast","17292","HemOnc"
"Unituxin","17323","HemOnc"
"Benadryl","17324","HemOnc"
"Persantine","17325","HemOnc"
"Asodocel","17326","HemOnc"
"Daxotel","17327","HemOnc"
"Docefrez","17328","HemOnc"
"Docegem","17329","HemOnc"
"Doceglob","17330","HemOnc"
"Docemax","17331","HemOnc"
"Docenat","17332","HemOnc"
"Docepar","17333","HemOnc"
"Docetax","17334","HemOnc"
"Docetec","17335","HemOnc"
"Docetere","17336","HemOnc"
"DoceXan","17337","HemOnc"
"Docshil","17338","HemOnc"
"Dolectran","17339","HemOnc"
"Doxel","17340","HemOnc"
"Doxetal","17341","HemOnc"
"Hentaxel","17342","HemOnc"
"Neocel","17343","HemOnc"
"Oncodocel","17344","HemOnc"
"Plustaxano","17345","HemOnc"
"Sibatere","17346","HemOnc"
"Taceedo","17347","HemOnc"
"Taxe-RTU","17348","HemOnc"
"Taxewell","17349","HemOnc"
"Taxotere","17350","HemOnc"
"Texot","17351","HemOnc"
"Trixotene","17352","HemOnc"
"Uvtere","17353","HemOnc"
"Colace","17354","HemOnc"
"Anzemet","17355","HemOnc"
"Motilium","17356","HemOnc"
"Didox","17357","HemOnc"
"Adriablastina","17358","HemOnc"
"Adriacept","17359","HemOnc"
"Adriacin","17360","HemOnc"
"Adriamycin","17361","HemOnc"
"Adriblastin","17362","HemOnc"
"Adriblastina","17363","HemOnc"
"Adriblastine","17364","HemOnc"
"Adricept","17365","HemOnc"
"Adricin","17366","HemOnc"
"Adrim","17367","HemOnc"
"Adrimedac","17368","HemOnc"
"Adrosal","17369","HemOnc"
"Antraciclin","17370","HemOnc"
"Biorrub","17371","HemOnc"
"Biorubina","17372","HemOnc"
"Cadria","17373","HemOnc"
"Carcinocin","17374","HemOnc"
"Cloridrato DE","17375","HemOnc"
"Doxorrubicina Colhidrol","17376","HemOnc"
"Deldoxin","17378","HemOnc"
"Dicladox","17379","HemOnc"
"Dobicin","17380","HemOnc"
"Dobixin","17381","HemOnc"
"Doxo","17382","HemOnc"
"Doxobin","17383","HemOnc"
"Doxo Cell","17384","HemOnc"
"Doxocris","17385","HemOnc"
"Doxokebir","17386","HemOnc"
"Doxolem","17387","HemOnc"
"Doxonolver","17388","HemOnc"
"Doxor","17389","HemOnc"
"Doxorrubicina","17390","HemOnc"
"Doxoruben","17391","HemOnc"
"Doxorubicina","17392","HemOnc"
"Doxorubicine","17393","HemOnc"
"Doxorubicinum","17394","HemOnc"
"Doxorubin","17395","HemOnc"
"Doxotec","17396","HemOnc"
"Doxtie","17397","HemOnc"
"Duxocin","17398","HemOnc"
"Evacet","17399","HemOnc"
"Farmiblastina","17400","HemOnc"
"Fauldoxo","17401","HemOnc"
"Flavicina","17402","HemOnc"
"Ifadox","17403","HemOnc"
"Kemodoxa","17404","HemOnc"
"Lipodox","17405","HemOnc"
"Lyphidox","17406","HemOnc"
"Myocet","17407","HemOnc"
"Nagun","17408","HemOnc"
"Neoxane","17409","HemOnc"
"Nuaze","17410","HemOnc"
"Oncodria","17411","HemOnc"
"Onkodox","17412","HemOnc"
"Onkostatil","17413","HemOnc"
"Pallagicin","17414","HemOnc"
"Ranxas","17415","HemOnc"
"Rastocin","17416","HemOnc"
"Ribodoxo","17417","HemOnc"
"Roxorin","17418","HemOnc"
"Rubex","17419","HemOnc"
"Varidoxo","17420","HemOnc"
"Zodox","17421","HemOnc"
"Marinol","17422","HemOnc"
"Imfinzi","17423","HemOnc"
"Avodart","17424","HemOnc"
"Copiktra","17425","HemOnc"
"EGFR-mutated malignancy","17427","HemOnc"
"EGFR-mutated Malignant solid neoplasm","17427","HemOnc"
"ERBB2-mutated malignancy","17430","HemOnc"
"HER2-mutated Malignant solid neoplasm","17430","HemOnc"
"ERBB3-mutated malignancy","17442","HemOnc"
"ERBB3-mutated Malignant solid neoplasm","17442","HemOnc"
"Soliris","17443","HemOnc"
"Savaysa","17444","HemOnc"
"Panorex","17445","HemOnc"
"Empliciti","17446","HemOnc"
"Eltrom","17447","HemOnc"
"Promacta","17448","HemOnc"
"Revolade","17449","HemOnc"
"Hemlibra","17450","HemOnc"
"Idhifa","17451","HemOnc"
"Braftovi","17452","HemOnc"
"B Dexzol","17603","HemOnc"
"B.S.","17632","HemOnc"
"Axoparin","17719","HemOnc"
"Cardinex","17720","HemOnc"
"Clexan","17721","HemOnc"
"Clexane","17722","HemOnc"
"Clotinex","17723","HemOnc"
"Cnoxane","17724","HemOnc"
"Cutenox","17725","HemOnc"
"Dutenox","17726","HemOnc"
"Enclex","17727","HemOnc"
"Enox","17728","HemOnc"
"Enxoaealth","17729","HemOnc"
"Enoxol","17730","HemOnc"
"Eparin","17731","HemOnc"
"Lmwx","17732","HemOnc"
"Lovenox","17733","HemOnc"
"Markparin","17734","HemOnc"
"Microparin","17735","HemOnc"
"Noxprin","17736","HemOnc"
"Pariparin","17737","HemOnc"
"Xaparin","17738","HemOnc"
"Xtandi","17739","HemOnc"
"Alrubicin","17740","HemOnc"
"Anthracin","17741","HemOnc"
"Binarin","17742","HemOnc"
"Bioepicyna","17743","HemOnc"
"Crisabon","17744","HemOnc"
"E.P.R Elvetium","17745","HemOnc"
"Ellence","17746","HemOnc"
"Epidoxo","17747","HemOnc"
"Epifil","17748","HemOnc"
"Epilem","17749","HemOnc"
"Epirubicine","17750","HemOnc"
"Epizin","17751","HemOnc"
"Epricin","17752","HemOnc"
"Eracin","17753","HemOnc"
"Famorubicin","17754","HemOnc"
"Farmorubicin","17755","HemOnc"
"Farmorubicina","17756","HemOnc"
"Farmorubicine","17757","HemOnc"
"Pharmorubicin","17758","HemOnc"
"Riboepi","17759","HemOnc"
"Rubifarm","17760","HemOnc"
"Retacrit","17761","HemOnc"
"Ceriton","17762","HemOnc"
"Dynepo","17763","HemOnc"
"Epoch","17764","HemOnc"
"Epofer","17765","HemOnc"
"Epogen","17766","HemOnc"
"Epogin","17767","HemOnc"
"Epoimmun","17768","HemOnc"
"Epomax","17769","HemOnc"
"Epopen","17770","HemOnc"
"Epox","17771","HemOnc"
"Epoyet","17772","HemOnc"
"Eprex","17773","HemOnc"
"Eritrelan","17774","HemOnc"
"Erypo","17775","HemOnc"
"Erythrostim","17776","HemOnc"
"Espo","17777","HemOnc"
"Globuren","17778","HemOnc"
"Hemapo","17779","HemOnc"
"Hemax","17780","HemOnc"
"LG Espogen","17781","HemOnc"
"Procrit","17782","HemOnc"
"Recormon","17783","HemOnc"
"Vepox","17784","HemOnc"
"Vintor","17785","HemOnc"
"Wepox","17786","HemOnc"
"Integrilin","17787","HemOnc"
"Balversa","17788","HemOnc"
"Halaven","17815","HemOnc"
"Erlocip","17816","HemOnc"
"Erlonat","17817","HemOnc"
"Melacyte","17818","HemOnc"
"Tarceva","17819","HemOnc"
"BAC-Sulfitrin","17900","HemOnc"
"Abiramab","17905","HemOnc"
"Bacfar","17945","HemOnc"
"Neutrexin","18028","HemOnc"
"Bacidal","18048","HemOnc"
"Bacin","18078","HemOnc"
"Bacitran","18083","HemOnc"
"Abirapro","18104","HemOnc"
"Bacmetrin","18106","HemOnc"
"Bacoprim","18124","HemOnc"
"Abirataj","18127","HemOnc"
"Bacotrin","18129","HemOnc"
"Abiratas","18132","HemOnc"
"Onureg","18140","HemOnc"
"Bacprotin","18158","HemOnc"
"Bacris","18163","HemOnc"
"Bacsulfaprin","18190","HemOnc"
"Bacsultrim","18204","HemOnc"
"Bactar","18217","HemOnc"
"Bactazol","18223","HemOnc"
"Bactekod","18229","HemOnc"
"Bactelan","18231","HemOnc"
"Bacteracin","18244","HemOnc"
"Abnib","18246","HemOnc"
"Bacterial","18264","HemOnc"
"Bacteric","18269","HemOnc"
"Bacteriof.klebs PN","18284","HemOnc"
"Danyelza","18286","HemOnc"
"Bacterol","18291","HemOnc"
"Bacticel","18297","HemOnc"
"Bactide","18305","HemOnc"
"Bactifor","18310","HemOnc"
"Bactigram","18312","HemOnc"
"Bactille-TS","18315","HemOnc"
"Bactipront","18338","HemOnc"
"Bactiseptol","18349","HemOnc"
"TAK-385","18352","HemOnc"
"Relugolix","18352","HemOnc"
"TAK 385","18352","HemOnc"
"TAK385","18352","HemOnc"
"Bactiver","18356","HemOnc"
"RAD1901","18359","HemOnc"
"Elacestrant","18359","HemOnc"
"RAD-1901","18359","HemOnc"
"RAD 1901","18359","HemOnc"
"Bactoprim","18363","HemOnc"
"Bactoreduct","18371","HemOnc"
"Bactosain","18380","HemOnc"
"RET-positive Non-small cell lung cancer","18383","HemOnc"
"Bactostab","18386","HemOnc"
"RET-positive Thyroid cancer","18389","HemOnc"
"Bactramin","18393","HemOnc"
"Bactricid","18416","HemOnc"
"Bactricida","18422","HemOnc"
"Bactricin","18435","HemOnc"
"Bactrilac","18441","HemOnc"
"Bactrim","18447","HemOnc"
"Bactrimel","18460","HemOnc"
"Bactrin","18465","HemOnc"
"Bactrisan","18476","HemOnc"
"Bactrium DS","18482","HemOnc"
"Bactrizole","18488","HemOnc"
"Bactron","18496","HemOnc"
"Bactronil","18501","HemOnc"
"Bactropin","18533","HemOnc"
"Sunitix","18560","HemOnc"
"Bacxal","18565","HemOnc"
"Baczin","18572","HemOnc"
"Baczole","18577","HemOnc"
"Emcyt","18605","HemOnc"
"Estracit","18606","HemOnc"
"Estram","18607","HemOnc"
"Estramin","18608","HemOnc"
"X-Trant","18609","HemOnc"
"Aside","18610","HemOnc"
"Beposid","18611","HemOnc"
"Bioposide","18612","HemOnc"
"Celltop","18613","HemOnc"
"Citodox","18614","HemOnc"
"Epocin","18615","HemOnc"
"Eposid","18616","HemOnc"
"Eposide","18617","HemOnc"
"Eposido","18618","HemOnc"
"Eposin","18619","HemOnc"
"Epsidox","18620","HemOnc"
"ETO","18621","HemOnc"
"Etocris","18622","HemOnc"
"Etomedac","18623","HemOnc"
"Etonolver","18624","HemOnc"
"Etopofos","18625","HemOnc"
"Etopophos","18626","HemOnc"
"Etopos","18627","HemOnc"
"Etoposid","18628","HemOnc"
"Etoposido","18629","HemOnc"
"Etopoxan","18630","HemOnc"
"Etopul","18631","HemOnc"
"Etosid","18632","HemOnc"
"Etosin","18633","HemOnc"
"Eunades CS","18634","HemOnc"
"Euvaxon","18635","HemOnc"
"Exitop","18636","HemOnc"
"Fytop","18637","HemOnc"
"Fytosid","18638","HemOnc"
"Labimion","18639","HemOnc"
"Lastet","18640","HemOnc"
"Lastet S","18641","HemOnc"
"Neoplaxol","18642","HemOnc"
"Nexvep","18643","HemOnc"
"Onkoposid","18644","HemOnc"
"Optasid","18645","HemOnc"
"Percas","18646","HemOnc"
"Posid","18647","HemOnc"
"Posidon","18648","HemOnc"
"Posyd","18649","HemOnc"
"Riboposid","18650","HemOnc"
"Sintopozid","18651","HemOnc"
"Toposar","18652","HemOnc"
"Toposide","18653","HemOnc"
"Toposin","18654","HemOnc"
"Topresid","18655","HemOnc"
"Tosuben","18656","HemOnc"
"Vepefos","18657","HemOnc"
"Vepeside","18658","HemOnc"
"Vepsid","18659","HemOnc"
"Vepside","18660","HemOnc"
"Advacan","18661","HemOnc"
"Afinitor","18662","HemOnc"
"Afinitor Disperz","18663","HemOnc"
"Certican","18664","HemOnc"
"Everecan","18665","HemOnc"
"EverGraf","18666","HemOnc"
"Evermil","18667","HemOnc"
"Evertor","18668","HemOnc"
"Rapact","18669","HemOnc"
"Rolimus","18670","HemOnc"
"Votubia","18671","HemOnc"
"Zortress","18672","HemOnc"
"KN 035","18741","HemOnc"
"Envafolimab","18741","HemOnc"
"KN-035","18741","HemOnc"
"KN035","18741","HemOnc"
"Aromadex","18777","HemOnc"
"Aromasin","18778","HemOnc"
"Aromex","18779","HemOnc"
"Xtane","18780","HemOnc"
"TMB-H","18799","HemOnc"
"TMB-high Malignant solid neoplasm","18799","HemOnc"
"Malignant solid neoplasm TMB-H","18799","HemOnc"
"trimetrexate glucuronate","18846","HemOnc"
"Trimetrexate","18846","HemOnc"
"Alphanine SD","18848","HemOnc"
"Mononine","18849","HemOnc"
"BeneFix","18850","HemOnc"
"Alprolix","18851","HemOnc"
"Hemofil-M","18852","HemOnc"
"Koate-DVI","18853","HemOnc"
"Koate-HP","18854","HemOnc"
"Monarc-M","18855","HemOnc"
"Monoclate-P","18856","HemOnc"
"Advate rAHF-PFM","18857","HemOnc"
"Helixate","18858","HemOnc"
"Helixate FS","18859","HemOnc"
"Kogenate","18860","HemOnc"
"Kogenate FS","18861","HemOnc"
